PC_name,Caption,Description,IdentifyingNumber,InstallDate,InstallLocation,Language,Name,ProductID,URLInfoAbout,URLUpdateInfo,Vendor,Version,Date_local,Date_universal_microsecond
"My PC","NI LabWindows/CVI 2019 .NET Reflector Library (64-bit)","NI LabWindows/CVI 2019 .NET Reflector Library (64-bit)","{ACCD1776-7309-4920-A816-6D41225A4C2A}","20200415","None","0","NI LabWindows/CVI 2019 .NET Reflector Library (64-bit)","None","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Oracle VM VirtualBox 6.1.16","Oracle VM VirtualBox 6.1.16","{C09AC976-2A91-4C90-80A6-795FFAE99869}","20201027","None","1040","Oracle VM VirtualBox 6.1.16","None","http://www.virtualbox.org","http://www.virtualbox.org","Oracle Corporation","6.1.16","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabWindows/CVI 2019 Network Streams Library (64-bit)","NI LabWindows/CVI 2019 Network Streams Library (64-bit)","{421C9B76-B546-4B6C-AE74-A63EFE2BF315}","20200415","None","0","NI LabWindows/CVI 2019 Network Streams Library (64-bit)","None","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161","Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161","{5FCE6D76-F5DC-37AB-B2B8-22AB8CEDB1D4}","20171110","None","1033","Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.6161","None","None","None","Microsoft Corporation","9.0.30729.6161","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","vs_clickoncebootstrappermsi","vs_clickoncebootstrappermsi","{78696386-A4B6-4F69-B558-2667CD3A579D}","20201113","None","1033","vs_clickoncebootstrappermsi","None","None","None","Microsoft Corporation","16.8.30530","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","SDK ARM Additions","SDK ARM Additions","{73681F86-CD86-4208-572F-959B45430B04}","20191013","None","1033","SDK ARM Additions","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.7.8 Development Libraries (64-bit)","Python 3.7.8 Development Libraries (64-bit)","{BB556C96-3906-453B-B068-E17C1F13C814}","20200919","None","1033","Python 3.7.8 Development Libraries (64-bit)","None","None","None","Python Software Foundation","3.7.8150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Universal CRT Tools x86","Universal CRT Tools x86","{9F7B0D96-881D-8850-C303-43F3A08E6902}","20191013","None","1033","Universal CRT Tools x86","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Azure Libraries for .NET  v2.9","Microsoft Azure Libraries for .NET  v2.9","{C5C91AA6-3E83-430E-8B7A-6B790083F28D}","20190603","None","1033","Microsoft Azure Libraries for .NET  v2.9","None","http://www.microsoft.com/windowsazure/support","http://www.microsoft.com/windowsazure/sdk","Microsoft Corporation","3.0.0127.060","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Visual C++ Library CRT ARM64 Appx Package","Visual C++ Library CRT ARM64 Appx Package","{5F46ABA6-B5F6-4A25-B6E1-285E08462E63}","20201113","None","1033","Visual C++ Library CRT ARM64 Appx Package","None","None","None","Microsoft Corporation","14.28.29333","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","vs_filehandler_x86","vs_filehandler_x86","{8990F1B6-F880-4E73-A2D9-7A611F4C38A1}","20201113","None","1033","vs_filehandler_x86","None","None","None","Microsoft Corporation","16.8.30530","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Windows Desktop Targeting Pack - 5.0.0 (x64)","Microsoft Windows Desktop Targeting Pack - 5.0.0 (x64)","{B7846BB6-4EDE-409B-9147-631286EF7FDD}","20201113","None","1033","Microsoft Windows Desktop Targeting Pack - 5.0.0 (x64)","None","None","None","Microsoft Corporation","40.0.29420","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows IoT Extension SDK Contracts","Windows IoT Extension SDK Contracts","{3CEE8EB6-538E-DDA2-51A5-842ECE6CE1E8}","20191013","None","1033","Windows IoT Extension SDK Contracts","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI DataSocket 19.0 (64-bit)","NI DataSocket 19.0 (64-bit)","{6D66BAC6-D156-46F3-93F9-821FDE8FE90E}","20200415","None","9","NI DataSocket 19.0 (64-bit)","none","http://www.ni.com/support/","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161","Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161","{9BE518E6-ECC6-35A9-88E4-87755C07200F}","20171110","None","1033","Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161","None","None","None","Microsoft Corporation","9.0.30729.6161","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK for Windows Store Apps Tools","Windows SDK for Windows Store Apps Tools","{A5174AE6-3704-EE0A-BEFF-21BC5275BA02}","20191013","None","1033","Windows SDK for Windows Store Apps Tools","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK for Windows Store Managed Apps Libs","Windows SDK for Windows Store Managed Apps Libs","{CEDD7BE6-97B5-9AE8-57C0-B390E0C4328F}","20191013","None","1033","Windows SDK for Windows Store Managed Apps Libs","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Math Kernel Libraries (64-bit)","Math Kernel Libraries (64-bit)","{CE86A4F6-834F-4A88-B219-283946FAB878}","20200415","None","9","Math Kernel Libraries (64-bit)","none","http://www.ni.com/support/","None","National Instruments","18.01.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft ASP.NET Core 3.1.10 Shared Framework (x64)","Microsoft ASP.NET Core 3.1.10 Shared Framework (x64)","{7BEAA207-E3EB-3948-BBB3-336B04D8A2F1}","20201209","None","1033","Microsoft ASP.NET Core 3.1.10 Shared Framework (x64)","None","None","None","Microsoft Corporation","3.1.10.20520","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","HP Support Assistant","HP Support Assistant","{4AAC4B07-77EF-4BCF-88DC-D24E4DE683E8}","20171110","C:\Program Files (x86)\Hewlett-Packard\HP Support Framework\","1033","HP Support Assistant","None","http://www.hp.com","None","HP Inc.","8.5.37.19","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Visual C++ Library CRT Appx Resource Package","Visual C++ Library CRT Appx Resource Package","{FA620717-CC67-46DC-B68E-9823D0504D86}","20201113","None","1033","Visual C++ Library CRT Appx Resource Package","None","None","None","Microsoft Corporation","14.28.29333","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK ARM Desktop Tools","Windows SDK ARM Desktop Tools","{EA15DC17-4379-6850-16FA-D6527641A8DD}","20190603","None","1033","Windows SDK ARM Desktop Tools","None","None","None","Microsoft Corporation","10.1.17763.132","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabVIEW 2017 Run-Time Engine Web Server","NI LabVIEW 2017 Run-Time Engine Web Server","{078DEF27-4701-48CB-A4B2-863C38741E3F}","20200415","None","0","NI LabVIEW 2017 Run-Time Engine Web Server","none","http://www.ni.com/support/","None","National Instruments","17.02.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.7.8 Utility Scripts (64-bit)","Python 3.7.8 Utility Scripts (64-bit)","{3BDFA237-E962-435F-A556-A2BE2EE1464C}","20200919","None","1033","Python 3.7.8 Utility Scripts (64-bit)","None","None","None","Python Software Foundation","3.7.8150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","icecap_collectionresources","icecap_collectionresources","{B1D9D237-785F-4B46-8583-F47AFC50A335}","20201113","None","1040","icecap_collectionresources","None","None","None","Microsoft Corporation","16.8.30607","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","TypeScript SDK","TypeScript SDK","{873B2737-D587-4FC9-993D-086DBF507461}","20201113","None","1033","TypeScript SDK","None","http://www.typescriptlang.org","http://www.typescriptlang.org","Microsoft Corporation","4.0.3.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.8.6 Executables (64-bit)","Python 3.8.6 Executables (64-bit)","{7F55BD37-4437-47EE-8C82-3103E19DB114}","20201004","None","1033","Python 3.8.6 Executables (64-bit)","None","None","None","Python Software Foundation","3.8.6150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabWindows/CVI 2019 Analysis Library","NI LabWindows/CVI 2019 Analysis Library","{16BC0547-DF57-48CF-8CB5-1CC0DF3B4911}","20200415","None","0","NI LabWindows/CVI 2019 Analysis Library","None","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft .NET Core 5.0 Templates 5.0.101 (x64)","Microsoft .NET Core 5.0 Templates 5.0.101 (x64)","{C535DC47-F5C3-462C-90E6-22C4200D28B8}","20201209","None","1033","Microsoft .NET Core 5.0 Templates 5.0.101 (x64)","None","None","None","Microsoft Corporation","20.2.29033","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft ASP.NET Core 3.1.10 Targeting Pack (x64)","Microsoft ASP.NET Core 3.1.10 Targeting Pack (x64)","{FEA48357-CE2F-3ED0-B2A0-8548BEC6F111}","20201209","None","1033","Microsoft ASP.NET Core 3.1.10 Targeting Pack (x64)","None","None","None","Microsoft Corporation","3.1.10.20520","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Node.js","Node.js","{2DFAC857-A66A-4D1A-900C-B36DC56C2E76}","20201208","None","1033","Node.js","None","None","None","Node.js Foundation","14.15.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK for Windows Store Apps","Windows SDK for Windows Store Apps","{39692B57-0BA8-2197-8BC5-4108DFB8475A}","20191013","None","1033","Windows SDK for Windows Store Apps","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Visual Studio Setup WMI Provider","Microsoft Visual Studio Setup WMI Provider","{E5629267-C38E-4899-931E-A734A1499223}","20200906","None","1033","Microsoft Visual Studio Setup WMI Provider","None","None","None","Microsoft Corporation","2.7.3111.17308","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI LabWindows/CVI Shared Runtime Core 2019","NI LabWindows/CVI Shared Runtime Core 2019","{93977567-FFEC-453C-A47F-CE30077E9F4B}","20200415","None","0","NI LabWindows/CVI Shared Runtime Core 2019","None","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI Launcher","NI Launcher","{5338A867-DF6C-439F-A973-5EEBF3EF9110}","20200415","None","0","NI Launcher","None","None","None","National Instruments","19.00.49156","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Windows Desktop Runtime - 3.1.10 (x64)","Microsoft Windows Desktop Runtime - 3.1.10 (x64)","{1D2CBC67-A026-45CA-93FE-089E227882FB}","20201209","None","1033","Microsoft Windows Desktop Runtime - 3.1.10 (x64)","None","None","None","Microsoft Corporation","24.104.29419","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","IntelliTraceProfilerProxy","IntelliTraceProfilerProxy","{7D94CF67-6666-4111-B027-D7AB7F189F70}","20190603","None","1033","IntelliTraceProfilerProxy","None","None","None","Microsoft Corporation","15.0.18198.01","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Application Verifier x64 External Package","Application Verifier x64 External Package","{10CA1677-8F02-3131-F25C-780BAB52E468}","20191013","None","1033","Application Verifier x64 External Package","None","None","None","Microsoft","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft .NET Host FX Resolver - 5.0.1 (x86)","Microsoft .NET Host FX Resolver - 5.0.1 (x86)","{22617777-0F0E-4CB8-BDA6-9EC8F8B0E0F1}","20201209","None","1033","Microsoft .NET Host FX Resolver - 5.0.1 (x86)","None","None","None","Microsoft Corporation","40.4.29525","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Kits Configuration Installer","Kits Configuration Installer","{63AAA877-5536-9481-2385-28A082100D78}","20191013","None","1033","Kits Configuration Installer","None","None","None","Microsoft","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI System Configuration Runtime 19.0.0","NI System Configuration Runtime 19.0.0","{BC2E0887-7154-492A-80E3-1A748C59C0CA}","20200415","None","9","NI System Configuration Runtime 19.0.0","none","http://www.ni.com/support/","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Universal General MIDI DLS Extension SDK","Universal General MIDI DLS Extension SDK","{6F54BF87-2EE6-FA6D-431D-33A665992D49}","20191013","None","1033","Universal General MIDI DLS Extension SDK","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.7.8 Tcl/Tk Support (64-bit symbols)","Python 3.7.8 Tcl/Tk Support (64-bit symbols)","{833EA197-6356-48B6-9E90-AE2D2CCC5479}","20200919","None","1033","Python 3.7.8 Tcl/Tk Support (64-bit symbols)","None","None","None","Python Software Foundation","3.7.8150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI VC2008RTE x64","NI VC2008RTE x64","{06D941A7-5D25-4BE9-8B43-C4C3FDF04B19}","20200415","None","0","NI VC2008RTE x64","None","None","None","National Instruments","9.11.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft .NET Framework 4.6 Targeting Pack","Microsoft .NET Framework 4.6 Targeting Pack","{2CC6A4A7-AAC2-46C9-9DBB-3727B5954F65}","20190603","None","1033","Microsoft .NET Framework 4.6 Targeting Pack","None","None","None","Microsoft Corporation","4.6.00081","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.8.6 Add to Path (32-bit)","Python 3.8.6 Add to Path (32-bit)","{ECA9C4A7-B247-43D5-8596-622B13DFAC91}","20201004","None","1033","Python 3.8.6 Add to Path (32-bit)","None","None","None","Python Software Foundation","3.8.6150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft NetStandard SDK","Microsoft NetStandard SDK","{737FDDA7-B944-4CB5-92D9-3D56373BD301}","20190603","None","1033","Microsoft NetStandard SDK","None","None","None","Microsoft Corporation","15.0.51105","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK AddOn","Windows SDK AddOn","{1E76DFA7-96F3-4281-8E41-8A226C3E42EE}","20190603","None","1033","Windows SDK AddOn","None","None","None","Microsoft Corporation","10.1.0.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft ODBC Driver 17 for SQL Server","Microsoft ODBC Driver 17 for SQL Server","{282040B7-6EF7-4D11-A965-CA5AE9958948}","20190603","None","1040","Microsoft ODBC Driver 17 for SQL Server","None","None","None","Microsoft Corporation","17.2.0.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","DaVinci Resolve Panels","DaVinci Resolve Panels","{567706B7-1501-43BC-81AB-C7E306B40C73}","20200906","None","1033","DaVinci Resolve Panels","None","None","None","Blackmagic Design","1.3.2.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows SDK Desktop Libs x86","Windows SDK Desktop Libs x86","{238F56B7-7D14-F8EB-3F4D-8CFF18C19E2B}","20191013","None","1033","Windows SDK Desktop Libs x86","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","vs_filehandler_amd64","vs_filehandler_amd64","{E9439DB7-BF01-4820-8CB1-80957150AB86}","20201113","None","1033","vs_filehandler_amd64","None","None","None","Microsoft Corporation","16.8.30530","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","vs_communitymsi","vs_communitymsi","{DEB11EB7-B61A-4883-8CB0-99013A4873AB}","20201113","None","1033","vs_communitymsi","None","None","None","Microsoft Corporation","16.8.30608","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI MSI Properties 64-bit","NI MSI Properties 64-bit","{2F5E00C7-C0E0-4252-94A4-6144F6AD879D}","20200415","None","9","NI MSI Properties 64-bit","None","None","None","National Instruments","19.00.49156","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Python 3.8.6 Test Suite (64-bit)","Python 3.8.6 Test Suite (64-bit)","{3968C4C7-904D-4571-BC22-1CD8B87549D7}","20201004","None","1033","Python 3.8.6 Test Suite (64-bit)","None","None","None","Python Software Foundation","3.8.6150.0","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","{37B8F9C7-03FB-3253-8781-2517C99D7C00}","20171110","None","1033","Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030","None","None","None","Microsoft Corporation","11.0.61030","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","Windows App Certification Kit x64","Windows App Certification Kit x64","{15E06EC7-2755-BD07-45AD-98DF1679A6BE}","20191013","None","1033","Windows App Certification Kit x64","None","None","None","Microsoft Corporation","10.1.18362.1","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","NI MAX Remote Configuration Installer 19.0","NI MAX Remote Configuration Installer 19.0","{FAFB3CD7-F8A6-4D31-BCB4-57354C17128E}","20200415","None","1033","NI MAX Remote Configuration Installer 19.0","None","None","None","National Instruments","19.00.49152","2020-12-12 20:52:57.426928","1607802777.426928"
"My PC","AdoptOpenJDK JDK with Hotspot 14.0.2.12 (x64)","AdoptOpenJDK JDK with Hotspot 14.0.2.12 (x64)","{9A3BD1E7-4586-4F55-A464-C9CF3D0ADC61}","20200915","C:\Program Files\AdoptOpenJDK\jdk-14.0.2.12-hotspot\","1033","AdoptOpenJDK JDK with Hotspot 14.0.2.12 (x64)","None","https://adoptopenjdk.net/support.html","https://adoptopenjdk.net/releases.html","AdoptOpenJDK","14.0.2.12","2020-12-12 20:52:57.426928","1607802777.426928"
